run_id,case_id,jurisdiction,specialty,malpractice_type,liability_code,llm_name,score_0_2,risk_flag,defendant_action,expected_action,missing_criteria_count,met_criteria_count,reasoning_quality_score,started_at,ended_at,feedback,recommendation_length,questions_asked,score_valid,deferral_reason,gpt4o_score,claude_score,grok_score,gpt5_score,majority_score,mean_score,primary_score,flesch_kincaid_grade,smog_index,transformer_readability_score,transformer_model_name,lexical_overlap_adjacent,lexical_overlap_global,pronoun_density,semantic_coherence_local,semantic_coherence_global
dffcb8fb-4700-416a-8c3d-14c8e9fa6ddd,nzlii-nzhpdt-2015-717-html,NZ,Endocrinology/Diabetes,other,0,gold/x-ai/grok-4.1-fast,2,False,Prescribed testosterone without baseline testing,Baseline testosterone level should have been measured,2,1,0.5,2026-02-01T18:57:49.506429,2026-02-01T18:59:05.468213,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Baseline testosterone level should have been measured...

**Missing (per court standard):**
- Baseline testosterone level should have been measured and endocrinologist consulted...
- Order serum testosterone level and consult endocrinologist...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty",1381,7,True,,2,2,2,2,2,2.0,0,,,,,,,,,
f8cce8f7-3eb5-4de6-86ed-ac8036cf2615,courtlistener-10285211,US,Orthopedics,monitoring_or_escalation_failure,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant chose to monitor and reassess,Immediate fasciotomy should have been performed,0,3,0.75,2026-01-20T10:41:39.060822,2026-01-20T10:47:56.467198,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate fasciotomy should have been performed...
- Immediate fasciotomy based on clinical presentation...
- Perform fasciotomy...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",2137,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
5f135e9d-aacd-470b-b88c-a000cebc286c,courtlistener-7713801,US,General Surgery,treatment_timing_error,1,openrouter/meta-llama/llama-4-scout,1,False,ERCP performed immediately,Stabilization in ICU should have been prioritized,2,1,0.75,2026-02-01T08:37:13.697199,2026-02-01T08:37:21.957117,"**Partially defensible.** Some court-endorsed elements were addressed, but key issues identified in the judgment were missed.

**Addressed (court-endorsed):**
- Stabilize patient in ICU before ERCP...

**Missing (per court standard):**
- Stabilization in ICU should have been prioritized...
- Stabilization in ICU before procedure...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1398,10,True,,1,2,2,0,2,1.333,0,,,,,,,,,
992925bf-2746-4bc3-8287-da516957a07a,courtlistener-10070741,US,Obstetrics/Gynecology,monitoring_or_escalation_failure,0,openrouter/meta-llama/llama-4-maverick,2,False,Defendant proceeded with laparoscopy and D&C,Monitor and repeat imaging should have been done,0,3,0.5,2026-01-18T12:49:40.506793,2026-01-18T12:50:07.200112,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Monitor and repeat imaging should have been done...
- Monitoring and repeat imaging to confirm diagnosis...
- Monitor beta HCG levels and repeat imaging...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",764,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
1ca45719-1d5d-4680-a79e-0ddf57f75491,courtlistener-4615883,US,General Surgery,surgical_technique_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Defendant removed benign pancreatic tissue instead of the adrenal gland,Correct identification and removal of the adrenal gland should have been ensured,3,0,0.75,2026-02-01T18:59:05.467590,2026-02-01T19:01:19.067660,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Correct identification and removal of the adrenal gland should have been ensured...
- The adrenal gland containing the tumor should have been removed...
- Ensure correct identification and removal of the adrenal gland...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",864,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
8dda35ae-b0d8-45b8-9fb0-3a0103fff4f4,courtlistener-10352078,US,Orthopedics,discharge_disposition_error,0,openrouter/deepseek/deepseek-r1,2,False,No referral for further evaluation,Referral for neurological consultation should have been made,0,3,1.0,2026-02-01T09:46:07.566853,2026-02-01T09:50:45.647836,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Referral for neurological consultation should have been made...
- Referral for neurological consultation...
- Refer for neurological consultation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1582,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
13325787-7947-4954-b838-d7be2ab9a445,courtlistener-10648909,US,Orthopedics,medication_selection_error,2,openrouter/anthropic/claude-3.5-haiku,0,True,Defendant did not inspect talar dome or ensure DVT prophylaxis,Inspection and DVT prophylaxis should have been performed,3,0,1.0,2026-02-01T08:41:42.540295,2026-02-01T08:42:09.585186,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Inspection and DVT prophylaxis should have been performed...
- Inspection and DVT prophylaxis...
- Inspect talar dome for loose particles and ensure proper DVT prophylaxis...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1282,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
8ba94daf-d3dd-4974-b13d-468734fe3134,courtlistener-10626730,US,Obstetrics/Gynecology,treatment_timing_error,2,openrouter/anthropic/claude-3.5-haiku,0,True,Defendant chose continuous fetal monitoring,Immediate C-section should have been performed,3,0,0.5,2026-02-01T09:37:20.965448,2026-02-01T09:38:59.922069,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Immediate C-section should have been performed...
- Immediate C-section to prevent complications...
- Immediate delivery via C-section...

**Clinical reasoning strengths:** evidence integration, urgency recognition",377,7,True,,0,0,0,0,0,0.0,0,,,,,,,,,
7169a127-d46d-4f15-82a9-390824e37670,courtliste-10611133-quinnell-reddick-v-the-state-of-louisiana-db,US,Radiology,documentation_failure,2,openrouter/anthropic/claude-sonnet-4,0,True,Defendant did not discuss alternatives,Alternatives should have been discussed,2,0,0.75,2026-01-18T15:19:59.807752,2026-01-18T15:21:31.938791,"**Note:** AI in diagnostic workup phase; has not reached treatment decision point

**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Alternatives should have been discussed...
- Discuss all reasonable therapeutic alternatives, including ultrasound observation...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1405,10,False,AI in diagnostic workup phase; has not reached treatment decision point,0,0,0,0,0,0.0,0,,,,,,,,,
6aa7ae68-f53b-4c9e-9c69-e22387796382,courtlistener-10741548,US,Legal/Procedural,other,2,openrouter/meta-llama/llama-4-scout,0,True,Defendant proceeded with trust amendment without confirming capacity,Testamentary capacity should have been confirmed,3,0,0.5,2026-02-01T08:35:30.114460,2026-02-01T08:35:39.193342,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Testamentary capacity should have been confirmed...
- Capacity should have been assessed by a qualified professional...
- Confirm testamentary capacity before amending trust...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty",956,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
0914dab6-e262-42b5-830c-dd8facd374a8,bailii-qb-2021-402-html,UK,Obstetrics/Gynecology,diagnosis_delay_or_error,2,openrouter/mistralai/mistral-large,0,True,Delayed delivery,Timely delivery should have been performed,2,0,1.0,2026-02-01T08:30:02.633207,2026-02-01T08:30:14.839341,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Timely delivery should have been performed...
- Timely delivery to prevent hypoxia...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",903,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
4fa72c79-1030-4c31-adb2-ea072ec2520d,courtlistener-10288732,US,Dermatology,surgical_technique_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant continued monitoring without biopsy,Biopsy should have been performed,0,3,1.0,2026-01-20T10:54:20.902947,2026-01-20T11:00:16.873669,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Biopsy should have been performed...
- Biopsy to confirm or rule out cancer...
- Biopsy the lesion to rule out malignancy...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2224,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
488ba2e8-03c7-47f0-8249-f579e620f6eb,bailii-qb-2022-2048-html,UK,Emergency Medicine,informed_consent,2,openai/gpt-4o,0,True,Defendant recommended spinal fusion without adequate discussion of alternatives,Should have discussed microdiscectomy as a reasonable alternative,3,0,1.0,2026-01-20T13:33:31.742283,2026-01-20T13:34:41.408591,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Should have discussed microdiscectomy as a reasonable alternative...
- Both procedures should have been discussed with pros and cons...
- Discuss both spinal fusion and microdiscectomy with pros and cons...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1165,8,True,,0,0,0,0,0,0.0,0,,,,,,,,,
372df3e8-e78f-434f-8e02-f5d8d1e7e22d,courtlistener-10579707,US,Orthopedics,diagnosis_delay_or_error,2,openrouter/mistralai/mistral-large,0,True,14-millimeter component used,Smaller component should have been used,2,0,0.0,2026-02-01T08:35:15.575684,2026-02-01T08:35:26.862273,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Smaller component should have been used...
- Use smaller polyethylene component...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",87,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
1d797d48-bf4e-4223-a259-ccca6dbbe0de,courtliste-10750826-virginia-dodson-stephens-v-metropolitan-gove,US,Neonatology/Pediatrics,care_management_error,2,openrouter/google/gemini-2.0-flash-001,0,True,Assessment was delayed and not conducted before injury,Assessment should have been conducted immediately,6,0,0.5,2026-02-01T08:56:55.450088,2026-02-01T08:57:02.927947,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Assessment should have been conducted immediately...
- Assessment would have identified need for safety measures...
- Conduct behavioral intervention assessment immediately...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1191,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
256878c1-15ad-40fa-b865-b4c0dd51b081,courtlistener-9455750,US,General Surgery,discharge_disposition_error,0,openrouter/qwen/qwen3-30b-a3b,2,False,Defendant maintained diagnosis of hemorrhoids,Further investigation should have been conducted,0,3,0.25,2026-02-01T19:17:27.619857,2026-02-01T19:19:44.603806,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Further investigation should have been conducted...
- Further testing could have identified cancer earlier...
- Order repeat colonoscopy or further imaging...

**Clinical reasoning strengths:** differential diagnosis",248,8,True,,2,2,2,2,2,2.0,2,,,,,,,,,
9d11d380-61f9-409b-972b-dbac191fb1b7,courtlistener-9455750,US,General Surgery,discharge_disposition_error,0,openrouter/qwen/qwen-2.5-72b-instruct,2,False,Defendant maintained diagnosis of hemorrhoids,Further investigation should have been conducted,0,3,0.5,2026-01-20T12:46:50.127081,2026-01-20T12:49:29.509208,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Further investigation should have been conducted...
- Further testing could have identified cancer earlier...
- Order repeat colonoscopy or further imaging...

**Clinical reasoning strengths:** differential diagnosis, evidence integration",1084,8,True,,2,2,2,2,2,2.0,2,,,,,,,,,
f59852db-0996-4c6e-90b7-583d8c8949ca,nzlii-nzhpdt-2025-1465-html,NZ,Orthopedics,test_selection_error,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant did not order any tests,Diagnostic tests should have been ordered,3,0,0.75,2026-01-18T21:31:20.620825,2026-01-18T21:32:39.162127,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Diagnostic tests should have been ordered...
- Tests should have been ordered to confirm rheumatoid arthritis...
- Order diagnostic blood tests...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1353,8,True,,0,0,2,0,0,0.667,0,,,,,,,,,
8105a343-9dee-4af2-8c03-eeec9955b4ea,courtlistener-10586750,US,Emergency Medicine,other,2,openrouter/qwen/qwen3-30b-a3b,0,True,Staff attempted to wake patient by slapping and yelling,Emergency services should have been called immediately,3,0,0.5,2026-02-01T18:02:44.511683,2026-02-01T18:04:56.611008,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Emergency services should have been called immediately...
- Emergency services should have been called...
- Call for emergency medical services immediately...

**Clinical reasoning strengths:** evidence integration, urgency recognition",480,10,True,,0,2,2,0,2,1.333,0,,,,,,,,,
247d54ba-6a5c-42ed-8f49-8de9734c570a,bailii-EWHC-QB-2015-51,UK,Neonatology/Pediatrics,diagnosis_delay_or_error,0,openrouter/mistralai/mistral-large,2,False,Transfusion delayed until the next day,Immediate transfusion should have been performed,2,4,1.0,2026-02-01T08:19:56.017948,2026-02-01T08:20:10.884707,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate transfusion to prevent complications...
- Immediate blood transfusion...
- IV fluids should have been administered...

**Missing (per court standard):**
- Immediate transfusion should have been performed...
- Administer IV fluids immediately...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1336,10,True,,2,0,2,0,0,0.667,0,,,,,,,,,
a1708615-1dab-49fd-972c-9521cbe05547,courtliste-10310567-buzeska-v-crystal-run-healthcare-physicians-,US,General Surgery,discharge_disposition_error,2,openrouter/meta-llama/llama-4-maverick,0,True,Defendant discharged patient without confirming return of bowel function,Patient should not have been discharged without passing gas,3,0,0.75,2026-01-21T16:42:59.884738,2026-01-21T16:43:59.057947,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Patient should not have been discharged without passing gas...
- Patient should have been monitored until bowel function returned...
- Discharge patient after confirming return of bowel function...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",777,6,True,,0,0,2,0,0,0.667,0,,,,,,,,,
cd5da90d-ce9a-4ccd-8e2e-541d2247bc49,bailii-EWHC-KB-2024-1432,UK,Obstetrics/Gynecology,discharge_disposition_error,0,openai/gpt-4o,2,False,Defendant discharged Mrs Woods,Further monitoring and assessment should have been conducted,0,3,0.25,2026-01-21T20:28:21.569154,2026-01-21T20:29:46.926893,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Further monitoring and assessment should have been conducted...
- Further monitoring and possible early delivery...
- Admit for further monitoring and possible early delivery...

**Clinical reasoning strengths:** urgency recognition",255,9,True,,2,2,2,2,2,2.0,2,,,,,,,,,
5e1ae92c-0761-4e2b-8483-dc244de29597,courtlistener-7441217,US,Orthopedics,diagnosis_delay_or_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Defendant used compounded MPA from NECC,Use of FDA-approved steroid was expected,3,0,1.0,2026-01-20T13:13:33.306589,2026-01-20T13:15:54.686940,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Use of FDA-approved steroid was expected...
- FDA-approved drugs should have been used...
- Use FDA-approved steroid...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",3101,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
1fb829c2-4bb9-4a58-8124-71b0736478be,courtlistener-9467633,US,unknown,diagnosis_delay_or_error,2,openrouter/mistralai/mistral-large,0,True,Routine care without specific inspection,Regular inspection and cleaning of NG tube site,2,0,1.0,2026-02-01T08:40:45.243852,2026-02-01T08:40:56.875960,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Regular inspection and cleaning of NG tube site...
- Regular inspection and cleaning...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1161,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
d988d273-1823-4a5d-a814-47b82e54b081,nzlii-nzhpdt-2018-958-html,NZ,Obstetrics/Gynecology,informed_consent,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant inserted Mirena without consent,Patient should have been woken to discuss options,3,0,0.75,2026-01-18T13:57:21.933456,2026-01-18T13:57:46.941255,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Patient should have been woken to discuss options...
- Patient should have been consulted before any procedure...
- Wake patient to discuss alternative options...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1318,10,True,,0,1,2,0,1,1.0,0,,,,,,,,,
505f6044-db24-43a6-9c21-b602d64d6cab,bailii-EWHC-QB-2022-1171,UK,Vascular Surgery,medication_selection_error,2,openrouter/meta-llama/llama-4-maverick,0,True,Defendant discharged patient with advice to take Aspirin,Heparin should have been administered,3,0,0.5,2026-01-21T20:33:38.975998,2026-01-21T20:34:51.030447,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Heparin should have been administered...
- Heparin administration would have reduced embolic risk...
- Administer low molecular weight Heparin...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty",681,7,True,,0,0,0,0,0,0.0,0,,,,,,,,,
09c33040-ff13-4860-960d-a25307037683,courtlistener-10339996,US,Internal Medicine/GP,monitoring_or_escalation_failure,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Continued steroid treatment,Discontinue steroids and reassess,3,0,0.5,2026-01-20T10:52:58.472228,2026-01-20T10:57:48.052510,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Discontinue steroids and reassess...
- Reevaluation and possible discontinuation of steroids...
- Discontinue steroid treatment and reassess...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty",2476,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
c69c8ae7-5065-4755-a6a2-25ed91e197da,bailii-qb-2021-165-html,UK,Obstetrics/Gynecology,monitoring_or_escalation_failure,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant relied on initial breastfeeding attempt,Ensure adequate feeding and monitor blood glucose levels,1,1,0.75,2026-01-18T13:36:44.510230,2026-01-18T13:38:10.324719,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Ensure adequate feeding and monitor blood glucose levels...

**Missing (per court standard):**
- Regular monitoring and feeding should have been ensured...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1667,10,True,,2,2,2,2,2,2.0,1,,,,,,,,,
5a12d5f0-b8bc-4470-b415-db883fdd1fff,courtlistener-10754257,US,Neonatology/Pediatrics,treatment_timing_error,0,openai/gpt-5.2-concise,2,False,Defendant delayed intervention,Immediate intervention and notification should have occurred,0,3,0.5,2026-02-04T06:46:08.380501,2026-02-04T06:46:46.726487,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate intervention and notification should have occurred...
- Immediate medical and social intervention...
- Initiate emergency medical intervention and notify authorities...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",1287,10,True,,2,2,2,2,2,2.0,,,,,,,,,,
84454cfb-4488-43e2-a6c0-dcfee2c8b684,bailii-qb-2020-3453-html,UK,Radiology,test_selection_error,0,openai/gpt-5.2-concise,2,False,Defendant prescribed antibiotics and did not order chest X-ray,Chest X-ray should have been ordered,0,3,0.75,2026-02-04T06:52:37.809376,2026-02-04T06:53:09.487689,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Chest X-ray should have been ordered...
- Chest X-ray should have been ordered to rule out TB...
- Order chest X-ray...

**Clinical reasoning strengths:** differential diagnosis, appropriate uncertainty, urgency recognition",1562,10,True,,2,2,2,2,2,2.0,,,,,,,,,,
3e8d78a8-1749-4dba-9333-5d83a22b86ab,courtlistener-10680560,US,Neonatology/Pediatrics,diagnosis_delay_or_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,Limited genetic testing was performed,Comprehensive genetic testing should have been performed,1,2,0.0,2026-02-01T08:42:20.624584,2026-02-01T08:42:32.374398,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Comprehensive genetic testing should have been performed...
- Order comprehensive genetic testing including Ehlers-Danlos Syndrome...

**Missing (per court standard):**
- Comprehensive testing could have identified other conditions...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",536,4,True,,2,0,0,0,0,0.0,1,,,,,,,,,
7972ef37-deeb-4dcb-a57d-f4f866edf5a4,bailii-qb-2020-919-html,UK,Neonatology/Pediatrics,discharge_disposition_error,0,openrouter/mistralai/mistral-large,2,False,Defendant discharged patient without further investigation,Full skeletal survey and child protection referral should have been done,0,3,0.75,2026-02-01T08:26:45.838679,2026-02-01T08:27:01.670965,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Full skeletal survey and child protection referral should have been done...
- Full investigation and protective measures...
- Order full skeletal survey and report to child protection services...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1578,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
d770f6d4-fc3a-4694-ba1c-059605d67ed7,courtlistener-10774339,US,Premises/Facility Safety,diagnosis_delay_or_error,2,openrouter/meta-llama/llama-4-scout,0,True,CCTV footage was not preserved,CCTV footage should have been preserved,3,0,1.0,2026-02-01T08:36:01.742971,2026-02-01T08:36:09.419645,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- CCTV footage should have been preserved...
- CCTV should have been preserved and reviewed...
- Preserve and review CCTV footage...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1527,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
0412ddab-5d3f-438d-98c7-fa5ebf0d49bd,courtlistener-10352078,US,Orthopedics,discharge_disposition_error,2,openrouter/google/gemini-2.0-flash-001,0,True,No referral for further evaluation,Referral for neurological consultation should have been made,3,0,0.25,2026-02-01T08:58:04.877730,2026-02-01T08:58:14.059768,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Referral for neurological consultation should have been made...
- Referral for neurological consultation...
- Refer for neurological consultation...

**Clinical reasoning strengths:** evidence integration",544,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
782d5eae-5fd0-4832-a76c-7ebf4922c3e5,courtlistener-10754257,US,Neonatology/Pediatrics,treatment_timing_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant delayed intervention,Immediate intervention and notification should have occurred,0,3,0.5,2026-02-01T09:59:45.618916,2026-02-01T10:14:55.729471,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate intervention and notification should have occurred...
- Immediate medical and social intervention...
- Initiate emergency medical intervention and notify authorities...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",1808,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
375d8b52-20a8-4a62-9225-402286bd8016,courtlistener-10715950,US,Dentistry,diagnosis_delay_or_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Defendant did not ensure proper seating of the bur,Proper seating of the bur should have been ensured,3,0,0.75,2026-02-01T18:39:52.041164,2026-02-01T18:41:57.166539,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Proper seating of the bur should have been ensured...
- Proper seating would have prevented the incident...
- Ensure the dental bur is properly seated and secured...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1198,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
defdb6c0-10e6-4324-9a3e-ec44523a26bf,courtlistener-10374388,US,Orthopedics,test_selection_error,0,openai/gpt-5.2,2,False,Defendant delayed MRI until parole decision,MRI should have been ordered immediately,0,3,1.0,2026-01-18T16:30:28.373322,2026-01-18T16:31:32.705943,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- MRI should have been ordered immediately...
- MRI should have been ordered to assess and treat the knee condition...
- Order MRI immediately to assess structural damage...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",3930,10,True,,2,2,2,1,2,1.667,2,,,,,,,,,
2cd95ecf-d698-4385-a1c9-d33703af7512,courtlistener-10595541,US,Obstetrics/Gynecology,diagnosis_delay_or_error,0,gold/x-ai/grok-4.1-fast,2,False,Defendant used 4-0 sutures,2-0 or 3-0 sutures should have been used,0,3,1.0,2026-02-01T18:42:26.561775,2026-02-01T18:43:46.154711,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- 2-0 or 3-0 sutures should have been used...
- Stronger sutures should have been used to prevent complications...
- Use 2-0 or 3-0 sutures...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2582,7,True,,2,2,2,2,2,2.0,2,,,,,,,,,
1193eab4-f9b1-4f81-ac7a-f7e8102e1b6c,courtlistener-3179724,US,Orthopedics,surgical_technique_error,2,openrouter/anthropic/claude-3.5-haiku,0,True,Defendant proceeded without additional precautions,Precautionary steps should have been taken,3,0,0.5,2026-02-01T08:45:40.844204,2026-02-01T08:46:03.967437,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Precautionary steps should have been taken...
- Precautionary steps should have been taken to avoid cutting the common bile duct...
- Identify anatomical landmarks and use intraoperative cholangiography...

**Clinical reasoning strengths:** differential diagnosis, evidence integration",1101,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
57cfcf58-fd8b-4085-901e-0d9026071cf6,courtliste-10669416-autieri-v-rosen,US,Urology,referral_failure,0,openrouter/google/gemini-2.0-flash-001,2,False,Defendant only mentioned hematuria in referral,Referral should have included elevated PSA levels,1,2,0.5,2026-02-01T08:56:37.384451,2026-02-01T08:56:46.885644,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Referral should have included elevated PSA levels...
- Include elevated PSA levels in referral...

**Missing (per court standard):**
- Referral should have included all relevant lab results...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1593,10,True,,2,2,2,0,2,1.333,2,,,,,,,,,
37e55937-e82c-4808-952e-e38ef6fdf5e9,courtlistener-9440230,US,Neonatology/Pediatrics,referral_failure,2,openrouter/qwen/qwen3-30b-a3b,0,True,Nasogastric tube was inserted,Immediate surgical consult should have been considered,3,0,0.75,2026-02-01T19:17:06.083368,2026-02-01T19:21:25.398756,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Immediate surgical consult should have been considered...
- Surgical consult and intervention...
- Insert nasogastric tube for decompression...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",761,10,True,,0,2,2,2,2,2.0,0,,,,,,,,,
