run_id,case_id,llm_name,procedure_name,cpt_code,matched_description,similarity_score,match_confidence,negotiated_dollar,min_charge,max_charge
e610d444-8970-4ed2-ab2f-a562c80a0961,courtlistener-9467633,openai/gpt-5.2,HbA1c,81258,Hematoglobin A1/Hematoglobin A2 gene family variant,0.5786311626434326,medium,93.14,93.14,120.23
e610d444-8970-4ed2-ab2f-a562c80a0961,courtlistener-9467633,openai/gpt-5.2,colonoscopy,45378,Diagnostic colonoscopy,0.8544604778289795,high,755.9,755.9,975.83
e610d444-8970-4ed2-ab2f-a562c80a0961,courtlistener-9467633,openai/gpt-5.2,CT abdomen/pelvis,74178,CT abdomen and pelvis one or more regions,0.8140257596969604,high,334.33,334.33,431.6
e610d444-8970-4ed2-ab2f-a562c80a0961,courtlistener-9467633,openai/gpt-5.2,urogynecology consultation,53200,Biopsy of urethra,0.5966506004333496,medium,1793.21,1793.21,2314.98
e610d444-8970-4ed2-ab2f-a562c80a0961,courtlistener-9467633,openai/gpt-5.2,gynecology consultation,81536,Oncology gynecologic,0.6751539707183838,medium,98.91,98.91,127.69
e61a7436-1ad5-4133-a5ff-3ae504110802,courtliste-10773784-jacqueline-adams-v-finis-fields,openrouter/google/gemini-3-pro-preview,X-ray of cervical spine,72295,X-ray of lower spine disk,0.8026485443115234,high,323.17,323.17,417.2
e61a7436-1ad5-4133-a5ff-3ae504110802,courtliste-10773784-jacqueline-adams-v-finis-fields,openrouter/google/gemini-3-pro-preview,X-ray of lumbar spine,72100,X-ray examination lumbar-sacral spine two/three views,0.8217757940292358,high,48.22,48.22,62.24
e61a7436-1ad5-4133-a5ff-3ae504110802,courtliste-10773784-jacqueline-adams-v-finis-fields,openrouter/google/gemini-3-pro-preview,physical therapy consultation,99251,Inpatient consultation,0.5941516160964966,medium,58.36,58.36,75.34
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,lumbar MRI,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7526837587356567,high,327.82,327.82,423.2
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,urine toxicology screen,81007,Urine screen for bacteria,0.7393423318862915,high,5.41,5.41,6.99
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,comprehensive metabolic panel,80053,Comprehensive metabolic panel,0.9577140808105469,high,16.7,16.7,21.56
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,complete blood count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,thyroid-stimulating hormone test,84442,Assay of thyroid stimulating hormone activity,0.8089226484298706,high,18.68,18.68,24.12
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,epidural steroid injection,62273,Inject epidural patch,0.7792282104492188,high,480.2,480.2,619.92
e6246d33-1866-4d97-8712-7d712d491635,courtlistener-10697266,openrouter/x-ai/grok-4.1-fast,physician health program consultation,99251,Inpatient consultation,0.6472904682159424,medium,58.36,58.36,75.34
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,CT abdomen/pelvis with IV contrast,74176,CT abdomen and pelvis without contrast,0.8364289999008179,high,334.33,334.33,431.6
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,CT urogram / delayed-phase CT,74241,"X-ray upper gastrointestinal delay with kidney, ureter, and bladder",0.5187723636627197,medium,121.1,121.1,156.33
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,CMP,13133,Complex repair of full thickness skin and/or subcutaneous tissue and/or muscle and/or nerve and/or axilla and/or groin and/or hand/foot.,0.40976160764694214,low,330.6,330.6,426.8
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,Serum lactate,83605,Assay of lactic acid,0.6351723074913025,medium,15.4,15.4,19.89
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,CRP,62147,Craniofacial Reconstruction with autograft greater than 5 centimeters diameter,0.4240589737892151,low,4276.45,4276.45,5520.75
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,"Coagulation panel (PT/INR, aPTT)",85347,Coagulation time activated,0.5057119727134705,medium,8.24,8.24,10.65
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,Type and screen,99172,Ocular function screen,0.5157710313796997,medium,54.14,54.14,69.9
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,Blood cultures,88237,Tissue culture bone marrow,0.6154558658599854,medium,51.58,51.58,66.58
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,Urinalysis and urine culture,81005,Urinalysis,0.7883107662200928,high,5.41,5.41,6.99
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,ECG,93042,Rhythm electrocardiogram report,0.623044490814209,medium,19.96,19.96,25.77
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,Arterial/venous blood gas,82803,Blood gases any combination,0.6085331439971924,medium,17.71,17.71,22.87
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,nasogastric tube decompression,63064,Decompress spinal cord through,0.540374219417572,medium,3236.92,3236.92,4178.76
e628ff29-c5e7-441a-aabe-0157f06523df,courtlistener-10349638,openai/gpt-5.2,urgent surgical/urology review,57311,Repair urethrovaginal lesion,0.6667909622192383,medium,3420.2,3420.2,4415.36
e629d320-b571-4983-aca1-5fd45c3eec9e,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,gold/x-ai/grok-4.1-fast,visual acuity testing,99173,Visual acuity screening,0.8810980319976807,high,54.14,54.14,69.9
e629d320-b571-4983-aca1-5fd45c3eec9e,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,gold/x-ai/grok-4.1-fast,slit-lamp biomicroscopy,43206,Esophagogastroduodenoscopy optical endomicroscopy,0.4990500211715698,low,1274.2,1274.2,1644.95
e629d320-b571-4983-aca1-5fd45c3eec9e,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,gold/x-ai/grok-4.1-fast,intraocular pressure measurement,51797,Intraabdominal pressure test,0.6565418243408203,medium,42.18,42.18,54.45
e629d320-b571-4983-aca1-5fd45c3eec9e,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,gold/x-ai/grok-4.1-fast,dilated fundus examination,44405,Colonoscopy with dilation,0.5388006567955017,medium,755.9,755.9,975.83
e629d320-b571-4983-aca1-5fd45c3eec9e,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,gold/x-ai/grok-4.1-fast,ophthalmology consultation,92002,Intermediate ophthalmologic examination new patient,0.6797255873680115,medium,58.36,58.36,75.34
e62cd0f6-67a5-4582-8d30-c471d13fea8d,bailii-qb-2019-283-html,openrouter/qwen/qwen3-30b-a3b,CT pulmonary angiogram,71275,Computed Tomography Angiography Chest,0.7304355502128601,high,385.02,385.02,497.06
e62cd0f6-67a5-4582-8d30-c471d13fea8d,bailii-qb-2019-283-html,openrouter/qwen/qwen3-30b-a3b,D-dimer,85380,Fibrin degradation d-dimer,0.47901278734207153,low,7.2,7.2,9.3
e62cd0f6-67a5-4582-8d30-c471d13fea8d,bailii-qb-2019-283-html,openrouter/qwen/qwen3-30b-a3b,ECG,93042,Rhythm electrocardiogram report,0.6230446100234985,medium,19.96,19.96,25.77
e62cd0f6-67a5-4582-8d30-c471d13fea8d,bailii-qb-2019-283-html,openrouter/qwen/qwen3-30b-a3b,troponin,84512,Assay of troponin qualitative,0.7695039510726929,high,9.98,9.98,12.88
e62cd0f6-67a5-4582-8d30-c471d13fea8d,bailii-qb-2019-283-html,openrouter/qwen/qwen3-30b-a3b,Chest X-ray,75756,Artery x-rays chest,0.829997718334198,high,842.36,842.36,1087.46
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,nuchal translucency scan,76814,Obstetric ultrasound nuchal measurement add-on,0.5440446138381958,medium,99.25,99.25,128.13
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,first-trimester serum screening,80366,Drug screening pregabalin,0.5110036730766296,medium,25.58,25.58,33.02
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,anatomy scan,76380,Computed tomography scan follow-up study,0.659461259841919,medium,155.96,155.96,201.34
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,fetal echocardiogram,76828,Echocardiogram examination of fetal heart,0.905924916267395,high,99.25,99.25,128.13
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,gestational diabetes screen,59050,Fetal monitor with report,0.5673080086708069,medium,146.87,146.87,189.62
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,growth scan,76380,Computed tomography scan follow-up study,0.5007383227348328,medium,155.96,155.96,201.34
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,Doppler studies,93990,Doppler flow testing,0.6869409084320068,medium,82.96,82.96,107.1
e66cc4e5-3ca7-43a4-9553-ee5a7fa1941e,bailii-uksc-2015-11-html,openrouter/deepseek/deepseek-r1,diabetes management consultation,99251,Inpatient consultation,0.4987328052520752,low,58.36,58.36,75.34
e6736c5c-b30c-43fb-8337-cb1a10a25ddb,courtlistener-10767182,openrouter/meta-llama/llama-4-maverick,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229602813721,medium,19.59,19.59,25.29
e6736c5c-b30c-43fb-8337-cb1a10a25ddb,courtlistener-10767182,openrouter/meta-llama/llama-4-maverick,orthopedic consultation,76140,X-ray consultation,0.5791704654693604,medium,73.72,73.72,95.17
e6736c5c-b30c-43fb-8337-cb1a10a25ddb,courtlistener-10767182,openrouter/meta-llama/llama-4-maverick,gastroenterology consultation,78262,Gastroesophageal reflux examination,0.5262464880943298,medium,264.37,264.37,341.29
e673b61f-495a-456f-856b-fe1793db5fc4,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/google/gemini-2.0-flash-001,biopsy,30100,Intranasal biopsy,0.7547149062156677,high,797.83,797.83,1029.98
e673b61f-495a-456f-856b-fe1793db5fc4,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/google/gemini-2.0-flash-001,oral surgery consultation,29804,Jaw arthroscopy/surgery,0.6318322420120239,medium,1555.1,1555.1,2007.58
e673b61f-495a-456f-856b-fe1793db5fc4,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/google/gemini-2.0-flash-001,ENT consultation,99241,Office consultation,0.530540943145752,medium,58.36,58.36,75.34
e68585e4-f381-4f1a-ab37-f43576bbb28f,courtlistener-10611659,openrouter/meta-llama/llama-4-maverick,primary care consultation,90887,Consultation with family,0.7156267166137695,high,118.24,118.24,152.64
e68585e4-f381-4f1a-ab37-f43576bbb28f,courtlistener-10611659,openrouter/meta-llama/llama-4-maverick,surgical consultation,88329,Pathology consultation during surgical procedure,0.6616657376289368,medium,29.47,29.47,38.05
e6a5e65d-eae4-42c7-91b8-59f7bedc1925,courtlistener-10729045,openai/gpt-4o-mini,ultrasound,76872,Ultrasound transrectal,0.6760362386703491,medium,82.96,82.96,107.1
e6a5e65d-eae4-42c7-91b8-59f7bedc1925,courtlistener-10729045,openai/gpt-4o-mini,CT scan,77014,Computed tomography scan for therapy guide,0.7236919403076172,high,94.58,94.58,122.1
e6af81b8-d83b-4c68-82aa-312b19333238,courtlistener-10579707,openrouter/anthropic/claude-3.5-haiku,orthopedic consultation,76140,X-ray consultation,0.5791704654693604,medium,73.72,73.72,95.17
e6af81b8-d83b-4c68-82aa-312b19333238,courtlistener-10579707,openrouter/anthropic/claude-3.5-haiku,X-ray,76120,Cine/video x-rays,0.6774228811264038,medium,48.22,48.22,62.24
e6af81b8-d83b-4c68-82aa-312b19333238,courtlistener-10579707,openrouter/anthropic/claude-3.5-haiku,MRI,77059,Magnetic Resonance Imaging both breasts,0.6871703863143921,medium,327.82,327.82,423.2
e6af81b8-d83b-4c68-82aa-312b19333238,courtlistener-10579707,openrouter/anthropic/claude-3.5-haiku,pain management consultation,95972,Aly's complex spinal pain management program,0.5204070806503296,medium,78.66,78.66,101.55
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,chest X-ray,75756,Artery x-rays chest,0.829997718334198,high,842.36,842.36,1087.46
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,complete blood count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,electrolytes,80051,Electrolyte panel,0.5783743858337402,medium,16.7,16.7,21.56
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,troponin,84512,Assay of troponin qualitative,0.7695039510726929,high,9.98,9.98,12.88
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,cardiology consultation,76140,X-ray consultation,0.5624532699584961,medium,73.72,73.72,95.17
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,echocardiogram,93315,Echocardiogram transesophageal,0.7383158802986145,high,300.03,300.03,387.33
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,stress test,93018,Cardiovascular stress test,0.78513503074646,high,92.17,92.17,118.99
e6b6de36-facd-4907-9795-b5ee927b9155,bailii-qb-2019-2502-html,openrouter/mistralai/mistral-large,Holter monitor,59050,Fetal monitor with report,0.48139432072639465,low,146.87,146.87,189.62
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,HbA1c,81258,Hematoglobin A1/Hematoglobin A2 gene family variant,0.5786311626434326,medium,93.14,93.14,120.23
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,fasting blood glucose,82947,Assay glucose blood quantitative,0.5906957387924194,medium,9.98,9.98,12.88
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,oral glucose tolerance test,82951,Glucose tolerance test (glucose tolerance test),0.7602864503860474,high,15.4,15.4,19.89
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,continuous glucose monitoring setup,95250,Continuous glucose monitoring physician/qualified healthcare professional equipment,0.6396851539611816,medium,73.56,73.56,94.97
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,obstetric ultrasound,76817,Transvaginal ultrasound obstetric,0.8427762985229492,high,99.25,99.25,128.13
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,non-stress test,59025,Fetal non-stress test,0.7535250186920166,high,146.87,146.87,189.62
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,amniocentesis,59001,Amniocentesis therapeutic,0.8963292241096497,high,377.28,377.28,487.05
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,NIPT for aneuploidy screening,81507,Fetal aneuploidy trisomy risk,0.5593338012695312,medium,146.99,146.99,189.76
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,endocrinology consultation,99251,Inpatient consultation,0.5018776655197144,medium,58.36,58.36,75.34
e6d455e1-9618-413f-8af0-080ef33c2f37,bailii-uksc-2015-11-html,openrouter/x-ai/grok-4.1-fast,dietitian consultation,90887,Consultation with family,0.5654057264328003,medium,118.24,118.24,152.64
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,physiotherapy assessment,95875,Limb exercise test,0.5087165832519531,medium,332.64,332.64,429.42
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,occupational therapy assessment,97165,Occupational therapy evaluation low complexity 30 minutes,0.6979032754898071,medium,109.83,109.83,141.79
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,complete blood count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,comprehensive metabolic panel,80053,Comprehensive metabolic panel,0.9577140808105469,high,16.7,16.7,21.56
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,thyroid-stimulating hormone test,84442,Assay of thyroid stimulating hormone activity,0.8089226484298706,high,18.68,18.68,24.12
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,vitamin D test,82373,Assay calcium-vitamin D transfer measure,0.7400309443473816,high,15.4,15.4,19.89
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,vitamin B12 test,84252,Assay of vitamin B-2,0.7363717555999756,high,15.4,15.4,19.89
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,MRI of the brain,70558,Magnetic Resonance Imaging brain with dye,0.6739639043807983,medium,327.82,327.82,423.2
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,MRI of the spine,72142,MRI neck spine with dye,0.6806140542030334,medium,327.82,327.82,423.2
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,X-ray of joints,70330,X-ray examination of jaw joints,0.6796493530273438,medium,48.22,48.22,62.24
e6e2edf2-fb85-4ed4-b238-64fe401f792d,bailii-qb-2020-3903-html,openai/gpt-5.2,botulinum toxin injection,90287,Botulinum antitoxin,0.7992678880691528,high,120.44,120.44,155.47
e6e79104-b42c-4347-a835-f935044c2b95,courtlistener-10581569,openrouter/google/gemini-3-pro-preview,laser tattoo removal test spot,54057,Laser surgery for penile lesion(s),0.5192088484764099,medium,1012.85,1012.85,1307.55
e7012cb5-3162-4a99-b5d8-8ce3cd8f457f,courtlistener-10729126,openai/gpt-4o-mini,echocardiogram,93315,Echocardiogram transesophageal,0.7383158802986145,high,300.03,300.03,387.33
e7012cb5-3162-4a99-b5d8-8ce3cd8f457f,courtlistener-10729126,openai/gpt-4o-mini,pulmonary function tests,94618,Pulmonary stress testing,0.7397314310073853,high,55.17,55.17,71.22
e7012cb5-3162-4a99-b5d8-8ce3cd8f457f,courtlistener-10729126,openai/gpt-4o-mini,cardiology consultation,76140,X-ray consultation,0.5624532699584961,medium,73.72,73.72,95.17
e712a3e4-0ee9-4d80-9fa2-43791543c69b,courtlistener-9400409,openrouter/meta-llama/llama-4-maverick,vascular surgery consultation,43401,Esophagus surgery for veins',0.6358877420425415,medium,2679.84,2679.84,3459.58
e712a3e4-0ee9-4d80-9fa2-43791543c69b,courtlistener-9400409,openrouter/meta-llama/llama-4-maverick,podiatry consultation,76140,X-ray consultation,0.46195703744888306,low,73.72,73.72,95.17
e71c2403-80a4-4044-afd7-f4388b1a4f6b,courtlistener-3162718,openrouter/google/gemini-3-pro-preview,MRI of the Lumbar Spine,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7743673324584961,high,327.82,327.82,423.2
e71c2403-80a4-4044-afd7-f4388b1a4f6b,courtlistener-3162718,openrouter/google/gemini-3-pro-preview,Epidural Steroid Injection,62273,Inject epidural patch,0.7792282104492188,high,480.2,480.2,619.92
e71c2403-80a4-4044-afd7-f4388b1a4f6b,courtlistener-3162718,openrouter/google/gemini-3-pro-preview,surgical consultation,88329,Pathology consultation during surgical procedure,0.6616657376289368,medium,29.47,29.47,38.05
e735d128-5ef6-406e-ba76-cef148dd6885,courtlistener-9492830,openrouter/qwen/qwen-2.5-72b-instruct,electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
e735d128-5ef6-406e-ba76-cef148dd6885,courtlistener-9492830,openrouter/qwen/qwen-2.5-72b-instruct,chest x-ray,75756,Artery x-rays chest,0.829997718334198,high,842.36,842.36,1087.46
e735d128-5ef6-406e-ba76-cef148dd6885,courtlistener-9492830,openrouter/qwen/qwen-2.5-72b-instruct,blood tests,85002,Bleeding time test,0.6273415088653564,medium,8.24,8.24,10.65
e735d128-5ef6-406e-ba76-cef148dd6885,courtlistener-9492830,openrouter/qwen/qwen-2.5-72b-instruct,cardiology consultation,76140,X-ray consultation,0.5624532699584961,medium,73.72,73.72,95.17
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Thiamine Level,84430,Assay of thiocyanate,0.5288586020469666,medium,13.77,13.77,17.77
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Complete Blood Count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Comprehensive Metabolic Panel,80053,Comprehensive metabolic panel,0.9577139616012573,high,16.7,16.7,21.56
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Magnesium Level,83735,Assay of magnesium,0.7069135308265686,high,9.98,9.98,12.88
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,MRI of the brain,70558,Magnetic Resonance Imaging brain with dye,0.6739639043807983,medium,327.82,327.82,423.2
e746234a-7570-41bc-93f1-aed66c45c83e,courtlistener-9376743,openrouter/google/gemini-2.0-flash-001,Neurology Consultation,76140,X-ray consultation,0.5985442399978638,medium,73.72,73.72,95.17
e74924ef-8278-4301-a87e-30e78edfb6ae,courtlistener-9430548,openrouter/anthropic/claude-3.5-haiku,foot surgery,28116,Revision of foot surgery,0.752974271774292,high,1490.08,1490.08,1923.64
e74924ef-8278-4301-a87e-30e78edfb6ae,courtlistener-9430548,openrouter/anthropic/claude-3.5-haiku,podiatry consultation,76140,X-ray consultation,0.46195703744888306,low,73.72,73.72,95.17
e7567a34-1e9d-4b13-9359-5208cf450e71,nzlii-nzacc-2018-82-html,openrouter/mistralai/mistral-large,non-stress test,59025,Fetal non-stress test,0.7535249590873718,high,146.87,146.87,189.62
e7567a34-1e9d-4b13-9359-5208cf450e71,nzlii-nzacc-2018-82-html,openrouter/mistralai/mistral-large,ultrasound,76872,Ultrasound transrectal,0.6760362386703491,medium,82.96,82.96,107.1
e7567a34-1e9d-4b13-9359-5208cf450e71,nzlii-nzacc-2018-82-html,openrouter/mistralai/mistral-large,urine testing for protein,84156,Assay of protein urine,0.8870910406112671,high,9.98,9.98,12.88
e7567a34-1e9d-4b13-9359-5208cf450e71,nzlii-nzacc-2018-82-html,openrouter/mistralai/mistral-large,blood pressure monitoring,93784,Ambulatory blood pressure monitoring with software,0.7096803188323975,high,73.56,73.56,94.97
e778f3ca-ac65-4f55-9db3-0baac3904f22,courtlistener-10704351,openrouter/anthropic/claude-sonnet-4,electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
e778f3ca-ac65-4f55-9db3-0baac3904f22,courtlistener-10704351,openrouter/anthropic/claude-sonnet-4,basic blood work,86900,Blood typing serologic ABO (ABO blood group system),0.5303878784179688,medium,23.65,23.65,30.52
e778f3ca-ac65-4f55-9db3-0baac3904f22,courtlistener-10704351,openrouter/anthropic/claude-sonnet-4,primary care consultation,90887,Consultation with family,0.7156267166137695,high,118.24,118.24,152.64
e7832c61-7255-4903-9cfa-fbadb40f0db9,courtlistener-4765930,openai/gpt-4o,complete blood count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
e7832c61-7255-4903-9cfa-fbadb40f0db9,courtlistener-4765930,openai/gpt-4o,metabolic panel,80053,Comprehensive metabolic panel,0.8927757740020752,high,16.7,16.7,21.56
e7832c61-7255-4903-9cfa-fbadb40f0db9,courtlistener-4765930,openai/gpt-4o,chest X-ray,75756,Artery x-rays chest,0.829997718334198,high,842.36,842.36,1087.46
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,ultrasound,76872,Ultrasound transrectal,0.6760362386703491,medium,82.96,82.96,107.1
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,CT scan,77014,Computed tomography scan for therapy guide,0.7236919403076172,high,94.58,94.58,122.1
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,biopsy,30100,Intranasal biopsy,0.7547149062156677,high,797.83,797.83,1029.98
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,autoimmune disorder tests,81490,Autoimmune rheumatoid arthritis analysis 12 biomarkers,0.6014043688774109,medium,146.99,146.99,189.76
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,viral infection tests,86382,Neutralization test viral,0.7419396638870239,high,19.59,19.59,25.29
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,ENT consultation,99241,Office consultation,0.530541181564331,medium,58.36,58.36,75.34
e783d4ce-af79-4db8-be28-db129fcf4b61,bailii-EWHC-QB-2021-1515,openrouter/qwen/qwen3-30b-a3b,oncology consultation,80500,Laboratory pathology consultation,0.6839176416397095,medium,29.47,29.47,38.05
e7c63f8e-cdc8-4c90-a89b-00071ba56f18,courtliste-10669416-autieri-v-rosen,openai/gpt-5.2,urinalysis with microscopy,81005,Urinalysis,0.8028464317321777,high,5.41,5.41,6.99
e7c63f8e-cdc8-4c90-a89b-00071ba56f18,courtliste-10669416-autieri-v-rosen,openai/gpt-5.2,urine culture,81007,Urine screen for bacteria,0.614169180393219,medium,5.41,5.41,6.99
